网民上网时间分布（2015.11.01~2015.11.30）,,,,,,,
时间段,浏览量占比,,,,,,3.11
00:00~00:59,3.11%,,,,,,3.09
01:00~01:59,2.01%,,,,,,3.07
02:00~02:59,1.41%,,,,,,3.05
03:00~03:59,1.11%,,,,,,3.03
04:00~04:59,0.97%,,,,,,3.01
05:00~05:59,1.03%,,,,,,2.99
06:00~06:59,1.45%,,,,,,2.97
07:00~07:59,2.24%,,,,,,2.95
08:00~08:59,3.63%,,,,,,2.94
09:00~09:59,4.79%,,,,,,2.92
10:00~10:59,5.29%,,,,,,2.9
11:00~11:59,5.29%,,,,,,2.88
12:00~12:59,5.29%,,,,,,2.86
13:00~13:59,5.43%,,,,,,2.84
14:00~14:59,5.53%,,,,,,2.82
15:00~15:59,5.65%,,,,,,2.8
16:00~16:59,5.64%,,,,,,2.78
17:00~17:59,5.38%,,,,,,2.76
18:00~18:59,5.55%,,,,,,2.74
19:00~19:59,6.19%,,,,,,2.73
20:00~20:59,6.48%,,,,,,2.71
21:00~21:59,6.39%,,,,,,2.69
22:00~22:59,5.71%,,,,,,2.67
23:00~23:59,4.43%,,,,,,2.65
,,,,,,,2.63
,,,,,,,2.61
,,,,,,,2.59
,,,,,,,2.58
,,,,,,,2.56
,,,,,,,2.54
,,,,,,,2.52
,,,,,,,2.5
,,,,,,,2.49
,,,,,,,2.47
,,,,,,,2.45
,,,,,,,2.43
,,,,,,,2.42
,,,,,,,2.4
,,,,,,,2.38
,,,,,,,2.36
,,,,,,,2.35
,,,,,,,2.33
,,,,,,,2.31
,,,,,,,2.3
,,,,,,,2.28
,,,,,,,2.26
,,,,,,,2.25
,,,,,,,2.23
,,,,,,,2.21
,,,,,,,2.2
,,,,,,,2.18
,,,,,,,2.17
,,,,,,,2.15
,,,,,,,2.14
,,,,,,,2.12
,,,,,,,2.1
,,,,,,,2.09
,,,,,,,2.08
,,,,,,,2.06
,,,,,,,2.05
,,,,,,,2.03
,,,,,,,2.02
,,,,,,,2
,,,,,,,1.99
,,,,,,,1.98
,,,,,,,1.96
,,,,,,,1.95
,,,,,,,1.94
,,,,,,,1.92
,,,,,,,1.91
,,,,,,,1.9
,,,,,,,1.89
,,,,,,,1.87
,,,,,,,1.86
,,,,,,,1.85
,,,,,,,1.84
,,,,,,,1.83
,,,,,,,1.82
,,,,,,,1.8
,,,,,,,1.79
,,,,,,,1.78
,,,,,,,1.77
,,,,,,,1.76
,,,,,,,1.75
,,,,,,,1.74
,,,,,,,1.73
,,,,,,,1.72
,,,,,,,1.71
,,,,,,,1.7
,,,,,,,1.69
,,,,,,,1.68
,,,,,,,1.67
,,,,,,,1.66
,,,,,,,1.65
,,,,,,,1.64
,,,,,,,1.63
,,,,,,,1.62
,,,,,,,1.61
,,,,,,,1.61
,,,,,,,1.6
,,,,,,,1.59
,,,,,,,1.58
,,,,,,,1.57
,,,,,,,1.56
,,,,,,,1.56
,,,,,,,1.55
,,,,,,,1.54
,,,,,,,1.53
,,,,,,,1.52
,,,,,,,1.52
,,,,,,,1.51
,,,,,,,1.5
,,,,,,,1.49
,,,,,,,1.49
,,,,,,,1.48
,,,,,,,1.47
,,,,,,,1.46
,,,,,,,1.46
,,,,,,,1.45
,,,,,,,1.44
,,,,,,,1.44
,,,,,,,1.43
,,,,,,,1.42
,,,,,,,1.42
,,,,,,,1.41
,,,,,,,1.4
,,,,,,,1.4
,,,,,,,1.39
,,,,,,,1.39
,,,,,,,1.38
,,,,,,,1.37
,,,,,,,1.37
,,,,,,,1.36
,,,,,,,1.36
,,,,,,,1.35
,,,,,,,1.34
,,,,,,,1.34
,,,,,,,1.33
,,,,,,,1.33
,,,,,,,1.32
,,,,,,,1.31
,,,,,,,1.31
,,,,,,,1.3
,,,,,,,1.3
,,,,,,,1.29
,,,,,,,1.29
,,,,,,,1.28
,,,,,,,1.28
,,,,,,,1.27
,,,,,,,1.27
,,,,,,,1.26
,,,,,,,1.26
,,,,,,,1.25
,,,,,,,1.25
,,,,,,,1.24
,,,,,,,1.24
,,,,,,,1.23
,,,,,,,1.23
,,,,,,,1.22
,,,,,,,1.22
,,,,,,,1.21
,,,,,,,1.21
,,,,,,,1.21
,,,,,,,1.2
,,,,,,,1.2
,,,,,,,1.19
,,,,,,,1.19
,,,,,,,1.18
,,,,,,,1.18
,,,,,,,1.18
,,,,,,,1.17
,,,,,,,1.17
,,,,,,,1.16
,,,,,,,1.16
,,,,,,,1.16
,,,,,,,1.15
,,,,,,,1.15
,,,,,,,1.14
,,,,,,,1.14
,,,,,,,1.14
,,,,,,,1.13
,,,,,,,1.13
,,,,,,,1.13
,,,,,,,1.12
,,,,,,,1.12
,,,,,,,1.12
,,,,,,,1.11
,,,,,,,1.11
,,,,,,,1.11
,,,,,,,1.1
,,,,,,,1.1
,,,,,,,1.1
,,,,,,,1.09
,,,,,,,1.09
,,,,,,,1.09
,,,,,,,1.08
,,,,,,,1.08
,,,,,,,1.08
,,,,,,,1.07
,,,,,,,1.07
,,,,,,,1.07
,,,,,,,1.07
,,,,,,,1.06
,,,,,,,1.06
,,,,,,,1.06
,,,,,,,1.05
,,,,,,,1.05
,,,,,,,1.05
,,,,,,,1.05
,,,,,,,1.04
,,,,,,,1.04
,,,,,,,1.04
,,,,,,,1.04
,,,,,,,1.03
,,,,,,,1.03
,,,,,,,1.03
,,,,,,,1.03
,,,,,,,1.02
,,,,,,,1.02
,,,,,,,1.02
,,,,,,,1.02
,,,,,,,1.02
,,,,,,,1.01
,,,,,,,1.01
,,,,,,,1.01
,,,,,,,1.01
,,,,,,,1
,,,,,,,1
,,,,,,,1
,,,,,,,1
,,,,,,,1
,,,,,,,1
,,,,,,,0.99
,,,,,,,0.99
,,,,,,,0.99
,,,,,,,0.99
,,,,,,,0.99
,,,,,,,0.99
,,,,,,,0.98
,,,,,,,0.98
,,,,,,,0.98
,,,,,,,0.98
,,,,,,,0.98
,,,,,,,0.98
,,,,,,,0.98
,,,,,,,0.97
,,,,,,,0.97
,,,,,,,0.97
,,,,,,,0.97
,,,,,,,0.97
,,,,,,,0.97
,,,,,,,0.97
,,,,,,,0.97
,,,,,,,0.97
,,,,,,,0.97
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.96
,,,,,,,0.97
,,,,,,,0.97
,,,,,,,0.97
,,,,,,,0.97
,,,,,,,0.97
,,,,,,,0.97
,,,,,,,0.97
,,,,,,,0.97
,,,,,,,0.98
,,,,,,,0.98
,,,,,,,0.98
,,,,,,,0.98
,,,,,,,0.98
,,,,,,,0.99
,,,,,,,0.99
,,,,,,,0.99
,,,,,,,0.99
,,,,,,,1
,,,,,,,1
,,,,,,,1
,,,,,,,1
,,,,,,,1.01
,,,,,,,1.01
,,,,,,,1.01
,,,,,,,1.02
,,,,,,,1.02
,,,,,,,1.02
,,,,,,,1.03
,,,,,,,1.03
,,,,,,,1.03
,,,,,,,1.04
,,,,,,,1.04
,,,,,,,1.05
,,,,,,,1.05
,,,,,,,1.06
,,,,,,,1.06
,,,,,,,1.06
,,,,,,,1.07
,,,,,,,1.07
,,,,,,,1.08
,,,,,,,1.08
,,,,,,,1.09
,,,,,,,1.09
,,,,,,,1.1
,,,,,,,1.11
,,,,,,,1.11
,,,,,,,1.12
,,,,,,,1.12
,,,,,,,1.13
,,,,,,,1.13
,,,,,,,1.14
,,,,,,,1.15
,,,,,,,1.15
,,,,,,,1.16
,,,,,,,1.16
,,,,,,,1.17
,,,,,,,1.18
,,,,,,,1.18
,,,,,,,1.19
,,,,,,,1.2
,,,,,,,1.21
,,,,,,,1.21
,,,,,,,1.22
,,,,,,,1.23
,,,,,,,1.23
,,,,,,,1.24
,,,,,,,1.25
,,,,,,,1.26
,,,,,,,1.26
,,,,,,,1.27
,,,,,,,1.28
,,,,,,,1.29
,,,,,,,1.29
,,,,,,,1.3
,,,,,,,1.31
,,,,,,,1.32
,,,,,,,1.33
,,,,,,,1.33
,,,,,,,1.34
,,,,,,,1.35
,,,,,,,1.36
,,,,,,,1.37
,,,,,,,1.38
,,,,,,,1.38
,,,,,,,1.39
,,,,,,,1.4
,,,,,,,1.41
,,,,,,,1.42
,,,,,,,1.43
,,,,,,,1.44
,,,,,,,1.45
,,,,,,,1.46
,,,,,,,1.46
,,,,,,,1.47
,,,,,,,1.48
,,,,,,,1.49
,,,,,,,1.5
,,,,,,,1.51
,,,,,,,1.52
,,,,,,,1.53
,,,,,,,1.54
,,,,,,,1.55
,,,,,,,1.56
,,,,,,,1.57
,,,,,,,1.58
,,,,,,,1.59
,,,,,,,1.6
,,,,,,,1.61
,,,,,,,1.62
,,,,,,,1.63
,,,,,,,1.64
,,,,,,,1.65
,,,,,,,1.66
,,,,,,,1.67
,,,,,,,1.68
,,,,,,,1.7
,,,,,,,1.71
,,,,,,,1.72
,,,,,,,1.73
,,,,,,,1.74
,,,,,,,1.75
,,,,,,,1.76
,,,,,,,1.78
,,,,,,,1.79
,,,,,,,1.8
,,,,,,,1.81
,,,,,,,1.83
,,,,,,,1.84
,,,,,,,1.85
,,,,,,,1.87
,,,,,,,1.88
,,,,,,,1.89
,,,,,,,1.91
,,,,,,,1.92
,,,,,,,1.93
,,,,,,,1.95
,,,,,,,1.96
,,,,,,,1.98
,,,,,,,1.99
,,,,,,,2.01
,,,,,,,2.02
,,,,,,,2.04
,,,,,,,2.05
,,,,,,,2.07
,,,,,,,2.09
,,,,,,,2.1
,,,,,,,2.12
,,,,,,,2.14
,,,,,,,2.15
,,,,,,,2.17
,,,,,,,2.19
,,,,,,,2.2
,,,,,,,2.22
,,,,,,,2.24
,,,,,,,2.26
,,,,,,,2.28
,,,,,,,2.3
,,,,,,,2.32
,,,,,,,2.33
,,,,,,,2.35
,,,,,,,2.37
,,,,,,,2.39
,,,,,,,2.41
,,,,,,,2.43
,,,,,,,2.45
,,,,,,,2.48
,,,,,,,2.5
,,,,,,,2.52
,,,,,,,2.54
,,,,,,,2.56
,,,,,,,2.58
,,,,,,,2.6
,,,,,,,2.62
,,,,,,,2.65
,,,,,,,2.67
,,,,,,,2.69
,,,,,,,2.71
,,,,,,,2.74
,,,,,,,2.76
,,,,,,,2.78
,,,,,,,2.8
,,,,,,,2.83
,,,,,,,2.85
,,,,,,,2.87
,,,,,,,2.89
,,,,,,,2.92
,,,,,,,2.94
,,,,,,,2.96
,,,,,,,2.99
,,,,,,,3.01
,,,,,,,3.03
,,,,,,,3.06
,,,,,,,3.08
,,,,,,,3.11
,,,,,,,3.13
,,,,,,,3.15
,,,,,,,3.18
,,,,,,,3.2
,,,,,,,3.22
,,,,,,,3.25
,,,,,,,3.27
,,,,,,,3.29
,,,,,,,3.32
,,,,,,,3.34
,,,,,,,3.36
,,,,,,,3.39
,,,,,,,3.41
,,,,,,,3.43
,,,,,,,3.46
,,,,,,,3.48
,,,,,,,3.5
,,,,,,,3.53
,,,,,,,3.55
,,,,,,,3.57
,,,,,,,3.6
,,,,,,,3.62
,,,,,,,3.64
,,,,,,,3.66
,,,,,,,3.69
,,,,,,,3.71
,,,,,,,3.73
,,,,,,,3.75
,,,,,,,3.77
,,,,,,,3.8
,,,,,,,3.82
,,,,,,,3.84
,,,,,,,3.86
,,,,,,,3.88
,,,,,,,3.9
,,,,,,,3.93
,,,,,,,3.95
,,,,,,,3.97
,,,,,,,3.99
,,,,,,,4.01
,,,,,,,4.03
,,,,,,,4.05
,,,,,,,4.07
,,,,,,,4.09
,,,,,,,4.11
,,,,,,,4.13
,,,,,,,4.15
,,,,,,,4.17
,,,,,,,4.19
,,,,,,,4.21
,,,,,,,4.23
,,,,,,,4.25
,,,,,,,4.27
,,,,,,,4.28
,,,,,,,4.3
,,,,,,,4.32
,,,,,,,4.34
,,,,,,,4.36
,,,,,,,4.38
,,,,,,,4.39
,,,,,,,4.41
,,,,,,,4.43
,,,,,,,4.45
,,,,,,,4.46
,,,,,,,4.48
,,,,,,,4.5
,,,,,,,4.52
,,,,,,,4.53
,,,,,,,4.55
,,,,,,,4.57
,,,,,,,4.58
,,,,,,,4.6
,,,,,,,4.61
,,,,,,,4.63
,,,,,,,4.64
,,,,,,,4.66
,,,,,,,4.67
,,,,,,,4.69
,,,,,,,4.7
,,,,,,,4.72
,,,,,,,4.73
,,,,,,,4.75
,,,,,,,4.76
,,,,,,,4.78
,,,,,,,4.79
,,,,,,,4.8
,,,,,,,4.82
,,,,,,,4.83
,,,,,,,4.84
,,,,,,,4.85
,,,,,,,4.87
,,,,,,,4.88
,,,,,,,4.89
,,,,,,,4.9
,,,,,,,4.91
,,,,,,,4.93
,,,,,,,4.94
,,,,,,,4.95
,,,,,,,4.96
,,,,,,,4.97
,,,,,,,4.98
,,,,,,,4.99
,,,,,,,5
,,,,,,,5.01
,,,,,,,5.02
,,,,,,,5.03
,,,,,,,5.04
,,,,,,,5.05
,,,,,,,5.06
,,,,,,,5.07
,,,,,,,5.08
,,,,,,,5.09
,,,,,,,5.1
,,,,,,,5.1
,,,,,,,5.11
,,,,,,,5.12
,,,,,,,5.13
,,,,,,,5.14
,,,,,,,5.14
,,,,,,,5.15
,,,,,,,5.16
,,,,,,,5.16
,,,,,,,5.17
,,,,,,,5.18
,,,,,,,5.18
,,,,,,,5.19
,,,,,,,5.2
,,,,,,,5.2
,,,,,,,5.21
,,,,,,,5.22
,,,,,,,5.22
,,,,,,,5.23
,,,,,,,5.23
,,,,,,,5.24
,,,,,,,5.24
,,,,,,,5.25
,,,,,,,5.25
,,,,,,,5.26
,,,,,,,5.26
,,,,,,,5.26
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.28
,,,,,,,5.28
,,,,,,,5.29
,,,,,,,5.29
,,,,,,,5.29
,,,,,,,5.29
,,,,,,,5.3
,,,,,,,5.3
,,,,,,,5.3
,,,,,,,5.3
,,,,,,,5.31
,,,,,,,5.31
,,,,,,,5.31
,,,,,,,5.31
,,,,,,,5.31
,,,,,,,5.31
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.31
,,,,,,,5.31
,,,,,,,5.31
,,,,,,,5.31
,,,,,,,5.31
,,,,,,,5.31
,,,,,,,5.31
,,,,,,,5.31
,,,,,,,5.31
,,,,,,,5.31
,,,,,,,5.3
,,,,,,,5.3
,,,,,,,5.3
,,,,,,,5.3
,,,,,,,5.3
,,,,,,,5.3
,,,,,,,5.3
,,,,,,,5.3
,,,,,,,5.29
,,,,,,,5.29
,,,,,,,5.29
,,,,,,,5.29
,,,,,,,5.29
,,,,,,,5.29
,,,,,,,5.29
,,,,,,,5.29
,,,,,,,5.29
,,,,,,,5.29
,,,,,,,5.28
,,,,,,,5.28
,,,,,,,5.28
,,,,,,,5.28
,,,,,,,5.28
,,,,,,,5.28
,,,,,,,5.28
,,,,,,,5.28
