网民上网时间分布（2015.11.01~2015.11.30）,,,,,,,
,,,,,,,5.28
,,,,,,,5.28
,,,,,,,5.28
,,,,,,,5.28
,,,,,,,5.28
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.27
,,,,,,,5.28
,,,,,,,5.28
,,,,,,,5.28
,,,,,,,5.28
,,,,,,,5.28
,,,,,,,5.28
,,,,,,,5.28
,,,,,,,5.28
,,,,,,,5.28
,,,,,,,5.28
,,,,,,,5.29
,,,,,,,5.29
,,,,,,,5.29
,,,,,,,5.29
,,,,,,,5.29
,,,,,,,5.29
,,,,,,,5.29
,,,,,,,5.29
,,,,,,,5.3
,,,,,,,5.3
,,,,,,,5.3
,,,,,,,5.3
,,,,,,,5.3
,,,,,,,5.31
,,,,,,,5.31
,,,,,,,5.31
,,,,,,,5.31
,,,,,,,5.31
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.32
,,,,,,,5.33
,,,,,,,5.33
,,,,,,,5.33
,,,,,,,5.33
,,,,,,,5.34
,,,,,,,5.34
,,,,,,,5.34
,,,,,,,5.34
,,,,,,,5.34
,,,,,,,5.35
,,,,,,,5.35
,,,,,,,5.35
,,,,,,,5.35
,,,,,,,5.36
,,,,,,,5.36
,,,,,,,5.36
,,,,,,,5.36
,,,,,,,5.37
,,,,,,,5.37
,,,,,,,5.37
,,,,,,,5.37
,,,,,,,5.38
,,,,,,,5.38
,,,,,,,5.38
,,,,,,,5.38
,,,,,,,5.39
,,,,,,,5.39
,,,,,,,5.39
,,,,,,,5.39
,,,,,,,5.4
,,,,,,,5.4
,,,,,,,5.4
,,,,,,,5.4
,,,,,,,5.41
,,,,,,,5.41
,,,,,,,5.41
,,,,,,,5.41
,,,,,,,5.42
,,,,,,,5.42
,,,,,,,5.42
,,,,,,,5.42
,,,,,,,5.42
,,,,,,,5.43
,,,,,,,5.43
,,,,,,,5.43
,,,,,,,5.43
,,,,,,,5.44
,,,,,,,5.44
,,,,,,,5.44
,,,,,,,5.44
,,,,,,,5.44
,,,,,,,5.45
,,,,,,,5.45
,,,,,,,5.45
,,,,,,,5.45
,,,,,,,5.45
,,,,,,,5.45
,,,,,,,5.46
,,,,,,,5.46
,,,,,,,5.46
,,,,,,,5.46
,,,,,,,5.46
,,,,,,,5.46
,,,,,,,5.47
,,,,,,,5.47
,,,,,,,5.47
,,,,,,,5.47
,,,,,,,5.47
,,,,,,,5.47
,,,,,,,5.47
,,,,,,,5.48
,,,,,,,5.48
,,,,,,,5.48
,,,,,,,5.48
,,,,,,,5.48
,,,,,,,5.48
,,,,,,,5.49
,,,,,,,5.49
,,,,,,,5.49
,,,,,,,5.49
,,,,,,,5.49
,,,,,,,5.49
,,,,,,,5.49
,,,,,,,5.5
,,,,,,,5.5
,,,,,,,5.5
,,,,,,,5.5
,,,,,,,5.5
,,,,,,,5.5
,,,,,,,5.5
,,,,,,,5.51
,,,,,,,5.51
,,,,,,,5.51
,,,,,,,5.51
,,,,,,,5.51
,,,,,,,5.51
,,,,,,,5.51
,,,,,,,5.52
,,,,,,,5.52
,,,,,,,5.52
,,,,,,,5.52
,,,,,,,5.52
,,,,,,,5.52
,,,,,,,5.53
,,,,,,,5.53
,,,,,,,5.53
,,,,,,,5.53
,,,,,,,5.53
,,,,,,,5.53
,,,,,,,5.54
,,,,,,,5.54
,,,,,,,5.54
,,,,,,,5.54
,,,,,,,5.54
,,,,,,,5.54
,,,,,,,5.55
,,,,,,,5.55
,,,,,,,5.55
,,,,,,,5.55
,,,,,,,5.55
,,,,,,,5.56
,,,,,,,5.56
,,,,,,,5.56
,,,,,,,5.56
,,,,,,,5.56
,,,,,,,5.57
,,,,,,,5.57
,,,,,,,5.57
,,,,,,,5.57
,,,,,,,5.57
,,,,,,,5.58
,,,,,,,5.58
,,,,,,,5.58
,,,,,,,5.58
,,,,,,,5.58
,,,,,,,5.59
,,,,,,,5.59
,,,,,,,5.59
,,,,,,,5.59
,,,,,,,5.59
,,,,,,,5.6
,,,,,,,5.6
,,,,,,,5.6
,,,,,,,5.6
,,,,,,,5.6
,,,,,,,5.61
,,,,,,,5.61
,,,,,,,5.61
,,,,,,,5.61
,,,,,,,5.61
,,,,,,,5.62
,,,,,,,5.62
,,,,,,,5.62
,,,,,,,5.62
,,,,,,,5.62
,,,,,,,5.63
,,,,,,,5.63
,,,,,,,5.63
,,,,,,,5.63
,,,,,,,5.63
,,,,,,,5.64
,,,,,,,5.64
,,,,,,,5.64
,,,,,,,5.64
,,,,,,,5.64
,,,,,,,5.64
,,,,,,,5.65
,,,,,,,5.65
,,,,,,,5.65
,,,,,,,5.65
,,,,,,,5.65
,,,,,,,5.65
,,,,,,,5.66
,,,,,,,5.66
,,,,,,,5.66
,,,,,,,5.66
,,,,,,,5.66
,,,,,,,5.66
,,,,,,,5.66
,,,,,,,5.67
,,,,,,,5.67
,,,,,,,5.67
,,,,,,,5.67
,,,,,,,5.67
,,,,,,,5.67
,,,,,,,5.67
,,,,,,,5.67
,,,,,,,5.67
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.68
,,,,,,,5.67
,,,,,,,5.67
,,,,,,,5.67
,,,,,,,5.67
,,,,,,,5.67
,,,,,,,5.67
,,,,,,,5.66
,,,,,,,5.66
,,,,,,,5.66
,,,,,,,5.66
,,,,,,,5.66
,,,,,,,5.65
,,,,,,,5.65
,,,,,,,5.65
,,,,,,,5.65
,,,,,,,5.64
,,,,,,,5.64
,,,,,,,5.64
,,,,,,,5.63
,,,,,,,5.63
,,,,,,,5.63
,,,,,,,5.62
,,,,,,,5.62
,,,,,,,5.62
,,,,,,,5.61
,,,,,,,5.61
,,,,,,,5.6
,,,,,,,5.6
,,,,,,,5.6
,,,,,,,5.59
,,,,,,,5.59
,,,,,,,5.58
,,,,,,,5.58
,,,,,,,5.57
,,,,,,,5.57
,,,,,,,5.56
,,,,,,,5.56
,,,,,,,5.55
,,,,,,,5.55
,,,,,,,5.54
,,,,,,,5.54
,,,,,,,5.54
,,,,,,,5.53
,,,,,,,5.53
,,,,,,,5.52
,,,,,,,5.52
,,,,,,,5.51
,,,,,,,5.51
,,,,,,,5.5
,,,,,,,5.5
,,,,,,,5.49
,,,,,,,5.49
,,,,,,,5.48
,,,,,,,5.48
,,,,,,,5.47
,,,,,,,5.47
,,,,,,,5.46
,,,,,,,5.46
,,,,,,,5.45
,,,,,,,5.45
,,,,,,,5.44
,,,,,,,5.44
,,,,,,,5.44
,,,,,,,5.43
,,,,,,,5.43
,,,,,,,5.42
,,,,,,,5.42
,,,,,,,5.42
,,,,,,,5.41
,,,,,,,5.41
,,,,,,,5.41
,,,,,,,5.4
,,,,,,,5.4
,,,,,,,5.4
,,,,,,,5.39
,,,,,,,5.39
,,,,,,,5.39
,,,,,,,5.38
,,,,,,,5.38
,,,,,,,5.38
,,,,,,,5.38
,,,,,,,5.37
,,,,,,,5.37
,,,,,,,5.37
,,,,,,,5.37
,,,,,,,5.37
,,,,,,,5.37
,,,,,,,5.37
,,,,,,,5.36
,,,,,,,5.36
,,,,,,,5.36
,,,,,,,5.36
,,,,,,,5.36
,,,,,,,5.36
,,,,,,,5.36
,,,,,,,5.36
,,,,,,,5.36
,,,,,,,5.36
,,,,,,,5.36
,,,,,,,5.36
,,,,,,,5.37
,,,,,,,5.37
,,,,,,,5.37
,,,,,,,5.37
,,,,,,,5.37
,,,,,,,5.37
,,,,,,,5.37
,,,,,,,5.38
,,,,,,,5.38
,,,,,,,5.38
,,,,,,,5.38
,,,,,,,5.39
,,,,,,,5.39
,,,,,,,5.39
,,,,,,,5.4
,,,,,,,5.4
,,,,,,,5.4
,,,,,,,5.41
,,,,,,,5.41
,,,,,,,5.41
,,,,,,,5.42
,,,,,,,5.42
,,,,,,,5.43
,,,,,,,5.43
,,,,,,,5.44
,,,,,,,5.44
,,,,,,,5.45
,,,,,,,5.45
,,,,,,,5.46
,,,,,,,5.46
,,,,,,,5.47
,,,,,,,5.48
,,,,,,,5.48
,,,,,,,5.49
,,,,,,,5.5
,,,,,,,5.5
,,,,,,,5.51
,,,,,,,5.52
,,,,,,,5.53
,,,,,,,5.53
,,,,,,,5.54
,,,,,,,5.55
,,,,,,,5.56
,,,,,,,5.57
,,,,,,,5.57
,,,,,,,5.58
,,,,,,,5.59
,,,,,,,5.6
,,,,,,,5.61
,,,,,,,5.62
,,,,,,,5.63
,,,,,,,5.64
,,,,,,,5.65
,,,,,,,5.66
,,,,,,,5.67
,,,,,,,5.68
,,,,,,,5.69
,,,,,,,5.7
,,,,,,,5.71
,,,,,,,5.72
,,,,,,,5.73
,,,,,,,5.74
,,,,,,,5.75
,,,,,,,5.76
,,,,,,,5.77
,,,,,,,5.78
,,,,,,,5.79
,,,,,,,5.8
,,,,,,,5.82
,,,,,,,5.83
,,,,,,,5.84
,,,,,,,5.85
,,,,,,,5.86
,,,,,,,5.87
,,,,,,,5.88
,,,,,,,5.89
,,,,,,,5.9
,,,,,,,5.92
,,,,,,,5.93
,,,,,,,5.94
,,,,,,,5.95
,,,,,,,5.96
,,,,,,,5.97
,,,,,,,5.98
,,,,,,,5.99
,,,,,,,6
,,,,,,,6.01
,,,,,,,6.03
,,,,,,,6.04
,,,,,,,6.05
,,,,,,,6.06
,,,,,,,6.07
,,,,,,,6.08
,,,,,,,6.09
,,,,,,,6.1
,,,,,,,6.11
,,,,,,,6.12
,,,,,,,6.13
,,,,,,,6.14
,,,,,,,6.15
,,,,,,,6.16
,,,,,,,6.17
,,,,,,,6.17
,,,,,,,6.18
,,,,,,,6.19
,,,,,,,6.2
,,,,,,,6.21
,,,,,,,6.22
,,,,,,,6.23
,,,,,,,6.23
,,,,,,,6.24
,,,,,,,6.25
,,,,,,,6.26
,,,,,,,6.26
,,,,,,,6.27
,,,,,,,6.28
,,,,,,,6.29
,,,,,,,6.29
,,,,,,,6.3
,,,,,,,6.3
,,,,,,,6.31
,,,,,,,6.32
,,,,,,,6.32
,,,,,,,6.33
,,,,,,,6.34
,,,,,,,6.34
,,,,,,,6.35
,,,,,,,6.35
,,,,,,,6.36
,,,,,,,6.36
,,,,,,,6.37
,,,,,,,6.37
,,,,,,,6.38
,,,,,,,6.38
,,,,,,,6.39
,,,,,,,6.39
,,,,,,,6.39
,,,,,,,6.4
,,,,,,,6.4
,,,,,,,6.41
,,,,,,,6.41
,,,,,,,6.41
,,,,,,,6.42
,,,,,,,6.42
,,,,,,,6.43
,,,,,,,6.43
,,,,,,,6.43
,,,,,,,6.44
,,,,,,,6.44
,,,,,,,6.44
,,,,,,,6.44
,,,,,,,6.45
,,,,,,,6.45
,,,,,,,6.45
,,,,,,,6.46
,,,,,,,6.46
,,,,,,,6.46
,,,,,,,6.46
,,,,,,,6.46
,,,,,,,6.47
,,,,,,,6.47
,,,,,,,6.47
,,,,,,,6.47
,,,,,,,6.47
,,,,,,,6.48
,,,,,,,6.48
,,,,,,,6.48
,,,,,,,6.48
,,,,,,,6.48
,,,,,,,6.48
,,,,,,,6.49
,,,,,,,6.49
,,,,,,,6.49
,,,,,,,6.49
,,,,,,,6.49
,,,,,,,6.49
,,,,,,,6.49
,,,,,,,6.49
,,,,,,,6.49
,,,,,,,6.49
,,,,,,,6.5
,,,,,,,6.5
,,,,,,,6.5
,,,,,,,6.5
,,,,,,,6.5
,,,,,,,6.5
,,,,,,,6.5
,,,,,,,6.5
,,,,,,,6.5
,,,,,,,6.5
,,,,,,,6.5
,,,,,,,6.5
,,,,,,,6.5
,,,,,,,6.49
,,,,,,,6.49
,,,,,,,6.49
,,,,,,,6.49
,,,,,,,6.49
,,,,,,,6.49
,,,,,,,6.49
,,,,,,,6.49
,,,,,,,6.49
,,,,,,,6.48
,,,,,,,6.48
,,,,,,,6.48
,,,,,,,6.48
,,,,,,,6.48
,,,,,,,6.47
,,,,,,,6.47
,,,,,,,6.47
,,,,,,,6.47
,,,,,,,6.46
,,,,,,,6.46
,,,,,,,6.46
,,,,,,,6.45
,,,,,,,6.45
,,,,,,,6.45
,,,,,,,6.44
,,,,,,,6.44
,,,,,,,6.44
,,,,,,,6.43
,,,,,,,6.43
,,,,,,,6.42
,,,,,,,6.42
,,,,,,,6.41
,,,,,,,6.41
,,,,,,,6.41
,,,,,,,6.4
,,,,,,,6.39
,,,,,,,6.39
,,,,,,,6.38
,,,,,,,6.38
,,,,,,,6.37
,,,,,,,6.37
,,,,,,,6.36
,,,,,,,6.35
,,,,,,,6.35
,,,,,,,6.34
,,,,,,,6.33
,,,,,,,6.33
,,,,,,,6.32
,,,,,,,6.31
,,,,,,,6.3
,,,,,,,6.3
,,,,,,,6.29
,,,,,,,6.28
,,,,,,,6.27
,,,,,,,6.26
,,,,,,,6.25
,,,,,,,6.25
,,,,,,,6.24
,,,,,,,6.23
,,,,,,,6.22
,,,,,,,6.21
,,,,,,,6.2
,,,,,,,6.19
,,,,,,,6.18
,,,,,,,6.17
,,,,,,,6.16
,,,,,,,6.15
,,,,,,,6.14
,,,,,,,6.13
,,,,,,,6.12
,,,,,,,6.1
,,,,,,,6.09
,,,,,,,6.08
,,,,,,,6.07
,,,,,,,6.06
,,,,,,,6.05
,,,,,,,6.03
,,,,,,,6.02
,,,,,,,6.01
,,,,,,,6
,,,,,,,5.98
,,,,,,,5.97
,,,,,,,5.96
,,,,,,,5.94
,,,,,,,5.93
,,,,,,,5.91
,,,,,,,5.9
,,,,,,,5.89
,,,,,,,5.87
,,,,,,,5.86
,,,,,,,5.84
,,,,,,,5.83
,,,,,,,5.81
,,,,,,,5.8
,,,,,,,5.78
,,,,,,,5.77
,,,,,,,5.75
,,,,,,,5.73
,,,,,,,5.72
,,,,,,,5.7
,,,,,,,5.68
,,,,,,,5.67
,,,,,,,5.65
,,,,,,,5.63
,,,,,,,5.62
,,,,,,,5.6
,,,,,,,5.58
,,,,,,,5.56
,,,,,,,5.54
,,,,,,,5.53
,,,,,,,5.51
,,,,,,,5.49
,,,,,,,5.47
,,,,,,,5.45
,,,,,,,5.43
,,,,,,,5.41
,,,,,,,5.39
,,,,,,,5.37
,,,,,,,5.35
,,,,,,,5.33
,,,,,,,5.31
,,,,,,,5.3
,,,,,,,5.27
,,,,,,,5.25
,,,,,,,5.23
,,,,,,,5.21
,,,,,,,5.19
,,,,,,,5.17
,,,,,,,5.15
,,,,,,,5.13
,,,,,,,5.11
,,,,,,,5.09
,,,,,,,5.07
,,,,,,,5.05
,,,,,,,5.03
,,,,,,,5
,,,,,,,4.98
,,,,,,,4.96
,,,,,,,4.94
,,,,,,,4.92
,,,,,,,4.9
,,,,,,,4.87
,,,,,,,4.85
,,,,,,,4.83
,,,,,,,4.81
,,,,,,,4.79
,,,,,,,4.76
,,,,,,,4.74
,,,,,,,4.72
,,,,,,,4.7
,,,,,,,4.68
,,,,,,,4.65
,,,,,,,4.63
,,,,,,,4.61
,,,,,,,4.59
,,,,,,,4.56
,,,,,,,4.54
,,,,,,,4.52
,,,,,,,4.5
,,,,,,,4.47
,,,,,,,4.45
,,,,,,,4.43
